galaxy_id,sample_branch,control_tier,n_realizations,n_valid_realizations,observed_statistic,control_median,control_mean,control_std,control_p05,control_p16,control_p84,control_p95,empirical_percentile_observed,empirical_p_two_sided,finite_status,notes
G0061,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0062,partial_rank_134,circular_shift_control_partial_rank,31,31,-0.31747479456461225,0.064614208500544654,0.0033170378665617535,0.44048703226143932,-0.66998844016340953,-0.54702462988789713,0.47218129318041774,0.56494853048726656,0.32258064516129031,0.6875,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0062,partial_rank_134,circular_shift_control_partial_rank_absolute,31,31,0.31747479456461225,0.42945174704082212,0.39925791820455087,0.18609928286177405,0.077239273891019866,0.19664474480304941,0.58350918999922186,0.66998844016340953,0.32258064516129031,0.6875,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0062,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.31747479456461225,0.0050430148778797517,0.0080237758829885489,0.18211437982405762,-0.29162048589470163,-0.1808369091394664,0.20117694530825189,0.30538347247721198,0.034000000000000002,0.074925074925074928,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0062,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.31747479456461225,0.13144472265386822,0.14881560908457039,0.10528030590243312,0.011866241362659832,0.038453734342162843,0.25778525991641199,0.34360934783273533,0.92600000000000005,0.074925074925074928,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0062,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.68383475577668795,0.68383475577668795,0.68383475577668817,2.216000707355663e-16,0.68383475577668795,0.68383475577668795,0.68383475577668795,0.68383475577668795,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0062,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.64249265071367678,0.64249265071367678,0.64249265071367678,2.2204460492503132e-17,0.64249265071367678,0.64249265071367678,0.64249265071367678,0.64249265071367678,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0062,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0062,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0062,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0063,partial_rank_134,circular_shift_control_partial_rank,21,21,-0.80833393440845491,0.079789595444514236,0.038335571197867582,0.68211823864274179,-0.91590128899385592,-0.81330340270329726,0.81546493476032378,0.8991932133234054,0.19047619047619047,0.40909090909090912,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0063,partial_rank_134,circular_shift_control_partial_rank_absolute,21,21,0.80833393440845491,0.71278489938562473,0.62797200576593304,0.26908375551573971,0.079789595444514236,0.33305693011854631,0.8928285988183321,0.91590128899385592,0.61904761904761907,0.40909090909090912,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0063,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.80833393440845491,-0.0091844009020085951,-0.0061894697250701259,0.22874227097924141,-0.38161840778476963,-0.23493006465454228,0.22876507760934256,0.36064037818695871,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0063,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.80833393440845491,0.15904729731923276,0.18355016924838813,0.13664066538591774,0.012653596429642479,0.046611095299899187,0.33438833213268149,0.43424304625251248,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0063,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.65036489656718799,0.65036489656718799,0.6503648965671881,1.1152078375296244e-16,0.65036489656718799,0.65036489656718799,0.65036489656718799,0.65036489656718799,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0063,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.67896043897787317,0.67896043897787317,0.67896043897787306,1.7690559975397847e-16,0.67896043897787317,0.67896043897787317,0.67896043897787328,0.67896043897787339,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0063,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0063,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0063,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0064,partial_rank_134,circular_shift_control_partial_rank,27,27,-0.72776895876545955,-0.073433646564754915,0.039151181332884741,0.6445129435806124,-0.76848559891267654,-0.69629901931256022,0.8512733952770335,0.95737098791831998,0.1111111111111111,0.39285714285714285,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0064,partial_rank_134,circular_shift_control_partial_rank_absolute,27,27,0.72776895876545955,0.62374052385603262,0.58502505913846636,0.27326805452291725,0.098347453459708925,0.26074803943428992,0.8512733952770335,0.95737098791831998,0.62962962962962965,0.39285714285714285,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0064,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.72776895876545955,-0.0040802564105312852,-0.0013661492596988699,0.20164215322802118,-0.32166344259481183,-0.21910849235337035,0.21211023001256649,0.33029723580873827,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0064,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.72776895876545955,0.14169721715818795,0.1634813421131236,0.11804776619286107,0.014822086588291167,0.03979153354071701,0.28334458083601843,0.38297825816233577,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0064,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.58612860571992298,0.58612860571992298,0.58612860571992287,1.47329565414488e-16,0.58612860571992287,0.58612860571992287,0.58612860571992309,0.58612860571992309,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0064,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.95935509838708855,0.95935509838708855,0.95935509838708866,1.3533796268268697e-16,0.95935509838708843,0.95935509838708843,0.95935509838708855,0.95935509838708855,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0064,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0064,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0064,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0065,partial_rank_134,circular_shift_control_partial_rank,18,18,-0.87093262081437628,0.1015575116834094,0.04215682509183466,0.66054169581640809,-0.81721817075405223,-0.75498667812095943,0.8310476712979461,0.88753726349208806,0,0.15789473684210525,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0065,partial_rank_134,circular_shift_control_partial_rank_absolute,18,18,0.87093262081437628,0.71319659304741223,0.61111188727881283,0.25423373308899699,0.17406577343248394,0.27388040212887116,0.83628907248556794,0.88753726349208806,0.88888888888888884,0.15789473684210525,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0065,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.87093262081437628,0.010162570657038687,0.0083261895216410649,0.24489332639826453,-0.39585012253338842,-0.23825624305561793,0.25928557607765484,0.40730032048365694,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0065,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.87093262081437628,0.16525453554193714,0.19606156292896673,0.14697595139412439,0.016005092485654446,0.047462003104213522,0.34130052146403705,0.48155337027903272,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0065,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.76540307531521645,0.76540307531521645,0.76540307531521623,1.8620661098573349e-16,0.76540307531521634,0.76540307531521634,0.76540307531521645,0.76540307531521645,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0065,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.63153457889230435,0.63153457889230435,0.63153457889230435,3.4399002279594065e-17,0.63153457889230435,0.63153457889230435,0.63153457889230435,0.63153457889230447,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0065,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0065,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0065,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0066,partial_rank_134,circular_shift_control_partial_rank,23,23,-0.7846963082419609,0.043815938837728836,0.04072234722548488,0.64895332045707321,-0.76543613530573384,-0.71481134719802097,0.86482824259517799,0.92218292262391421,0.043478260869565216,0.29166666666666669,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0066,partial_rank_134,circular_shift_control_partial_rank_absolute,23,23,0.7846963082419609,0.70216886091259678,0.59313231800675148,0.26644469413323191,0.065809888365226207,0.27852367216249335,0.86482824259517799,0.92218292262391421,0.73913043478260865,0.29166666666666669,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0066,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.7846963082419609,0.0049909764062445235,2.249994958752488e-05,0.2165218684582943,-0.35395568414732814,-0.22011196736475566,0.20980136254717124,0.35024333905681226,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0066,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.7846963082419609,0.14434061299709938,0.17319063314605568,0.12994893080509354,0.014597585850381496,0.045427269856792032,0.30976614765485894,0.42157916882345409,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0066,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.75354479332506108,0.75354479332506108,0.75354479332506097,9.8366010596147856e-17,0.75354479332506097,0.75354479332506097,0.75354479332506108,0.75354479332506108,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0066,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.87854360337522497,0.87854360337522497,0.87854360337522486,1.2407704704518806e-16,0.87854360337522497,0.87854360337522497,0.87854360337522497,0.87854360337522508,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0066,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0066,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0066,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0067,partial_rank_134,circular_shift_control_partial_rank,18,18,-0.48874099232395812,0.11456887204687989,0.020855007919816228,0.51673164201764765,-0.72710024552126351,-0.6377762718160066,0.58670214365781315,0.63556433028739256,0.27777777777777779,0.57894736842105265,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0067,partial_rank_134,circular_shift_control_partial_rank_absolute,18,18,0.48874099232395812,0.54496215390715586,0.47063441931095734,0.21435896197133408,0.044323353394319961,0.25052191352030101,0.64968006064753525,0.72710024552126351,0.44444444444444442,0.57894736842105265,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0067,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.48874099232395812,0.0016994699670661259,0.0050985336274261004,0.2432431089854197,-0.39154512193748486,-0.25971240258263639,0.27195427772062891,0.37997043038898337,0.012999999999999999,0.024975024975024976,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0067,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.48874099232395812,0.19610347283168397,0.20528807662365434,0.13057568958348786,0.024292632900201512,0.066250904224124788,0.34097804167648499,0.43927379423384799,0.97599999999999998,0.024975024975024976,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0067,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.77383754229115675,0.77383754229115675,0.77383754229115653,1.9184705264667955e-16,0.77383754229115664,0.77383754229115664,0.77383754229115675,0.77383754229115675,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0067,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.718241663148244,0.718241663148244,0.71824166314824411,1.0561716829138561e-16,0.718241663148244,0.718241663148244,0.718241663148244,0.71824166314824411,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0067,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0067,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0067,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0068,partial_rank_134,circular_shift_control_partial_rank,32,32,-0.92200096883402216,0.071809540194330931,0.02841420533440249,0.72399485929995833,-0.96625423903079821,-0.86425671135016813,0.87030802419784026,0.95323731126293831,0.125,0.27272727272727271,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0068,partial_rank_134,circular_shift_control_partial_rank_absolute,32,32,0.92200096883402216,0.76287755013379466,0.66465572832407416,0.28845915857109916,0.12371455863765939,0.3352351386345071,0.95316699497444113,0.96917622718078722,0.75,0.27272727272727271,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0068,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.92200096883402216,0.0087708783276662736,0.0061418408482380709,0.18017565827798412,-0.29588237055283939,-0.17405761281944507,0.18861641581500208,0.29815241373453816,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0068,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.92200096883402216,0.12059230696844432,0.14415025799218872,0.10826676851968672,0.011173072450914678,0.035553533419290032,0.25743247754561849,0.34565091774557655,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0068,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.88968110632018549,0.88968110632018549,0.88968110632018582,3.3251133250970926e-16,0.88968110632018549,0.88968110632018549,0.88968110632018549,0.88968110632018549,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0068,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.74360685407516902,0.74360685407516902,0.74360685407516924,2.1120515855423467e-16,0.74360685407516902,0.74360685407516902,0.74360685407516902,0.74360685407516913,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0068,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0068,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0068,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0069,partial_rank_134,circular_shift_control_partial_rank,43,43,-0.5704536042794498,-0.01350864657187064,0.016968414216502928,0.59446988127871592,-0.8012927774964137,-0.68850518957664286,0.75052326252013257,0.82022605978685026,0.23255813953488372,0.54545454545454541,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0069,partial_rank_134,circular_shift_control_partial_rank_absolute,43,43,0.5704536042794498,0.6124019469763563,0.54045604706775618,0.24817257708386906,0.12011548358201904,0.26152167702528789,0.79745582816256644,0.82125403778849748,0.46511627906976744,0.54545454545454541,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0069,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.5704536042794498,-0.00012377942180727847,-0.0029461495393372623,0.15415313763222727,-0.26459789414702223,-0.15513886891136985,0.15232789676529029,0.24240972662841601,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0069,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.5704536042794498,0.10402726740800027,0.12288058205379412,0.093124820499635386,0.011050681430017039,0.030439919312610402,0.21901769783271446,0.30315751086481241,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0069,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.59321340849821658,0.59321340849821658,0.5932134084982168,1.9819890991041695e-16,0.59321340849821658,0.59321340849821658,0.59321340849821669,0.59321340849821669,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0069,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.57752972135083458,0.57752972135083458,0.57752972135083447,1.2477049701941121e-16,0.57752972135083458,0.57752972135083458,0.57752972135083458,0.57752972135083458,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0069,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0069,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0069,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0070,partial_rank_134,circular_shift_control_partial_rank,22,22,-0.057551456124977175,-0.0071916327337452285,-0.00035180205178759647,0.053448081076318758,-0.065387276516870346,-0.05107852242714829,0.050886188726744531,0.063086285047521576,0.090909090909090912,0.2608695652173913,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0070,partial_rank_134,circular_shift_control_partial_rank_absolute,22,22,0.057551456124977175,0.045300862654955587,0.044279232379677853,0.029936110557166141,0.0031520874217917062,0.01487620201980522,0.061523171381936852,0.088118323707932641,0.77272727272727271,0.2608695652173913,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0070,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.057551456124977175,-0.0027295390414276812,-0.0036220785334934841,0.21871227574215338,-0.36141391351771712,-0.23416669917836214,0.2245994133109023,0.33823991080626992,0.41299999999999998,0.81518481518481523,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0070,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.057551456124977175,0.15693367279507148,0.17886798280636451,0.12591435081036878,0.014371323317942017,0.04639382665409867,0.3129488783503479,0.42382380596862052,0.185,0.81518481518481523,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0070,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.61265695017176458,0.61265695017176458,0.61265695017176469,1.5299340564908249e-16,0.61265695017176447,0.61265695017176447,0.61265695017176458,0.61265695017176469,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0070,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.63559034517947266,0.63559034517947266,0.63559034517947288,2.2031703877453595e-16,0.63559034517947266,0.63559034517947266,0.63559034517947266,0.63559034517947277,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0070,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0070,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0070,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0071,partial_rank_134,circular_shift_control_partial_rank,30,30,-0.58332348622323948,0.1108979006576863,0.011976839371683838,0.58520986153685783,-0.83884298257621637,-0.73360603067268593,0.66288231359787309,0.72748902946421923,0.26666666666666666,0.5161290322580645,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0071,partial_rank_134,circular_shift_control_partial_rank_absolute,30,30,0.58332348622323948,0.58892223983183134,0.53235749502436513,0.24333007256133929,0.087350245695605483,0.22506261440969785,0.75292955801038675,0.83884298257621626,0.5,0.5161290322580645,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0071,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.58332348622323948,-0.0048161111777351101,-0.004252596908045421,0.18731508418492371,-0.31946657925913402,-0.19397740925319232,0.18773894376423125,0.30401331632745654,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0071,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.58332348622323948,0.12867880480758151,0.15061460541315494,0.11144624704272016,0.012665967767744372,0.038046746370464186,0.27348083276487228,0.36604366897221913,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0071,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.63383311912871898,0.63383311912871898,0.63383311912871887,1.1129951213863743e-16,0.63383311912871898,0.63383311912871898,0.63383311912871898,0.63383311912871898,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0071,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.91555667271796759,0.91555667271796759,0.91555667271796737,2.3772776086965326e-16,0.91555667271796759,0.91555667271796759,0.91555667271796759,0.9155566727179677,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0071,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0071,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0071,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0072,partial_rank_134,circular_shift_control_partial_rank,14,14,-0.64445319914112176,0.15059785261421116,0.040415066886113925,0.61747551416464042,-0.86039599501325292,-0.75294661302709776,0.71394657347666757,0.76783692894197386,0.21428571428571427,0.53333333333333333,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0072,partial_rank_134,circular_shift_control_partial_rank_absolute,14,14,0.64445319914112176,0.65055515593836377,0.56147467300249865,0.26010686227209245,0.10859626840168876,0.28563082813270602,0.79551157082947943,0.86039599501325292,0.5,0.53333333333333333,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
