panel,sample_branch,control_tier,value_type,statistic_value,galaxy_id,realization,notes
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.37997043038898337,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.48874099232395812,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.19610347283168397,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.024292632900201512,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.43927379423384799,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,observed,0.77383754229115675,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_median,0.77383754229115675,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p05,0.77383754229115664,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p95,0.77383754229115675,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,observed,0.718241663148244,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_median,0.718241663148244,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p05,0.718241663148244,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p95,0.71824166314824411,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_median,0.54841116895906106,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p05,0.54841116895906106,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p95,0.54841116895906106,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_median,0.55293651198333094,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p05,0.55293651198333094,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p95,0.55293651198333094,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_median,0.57036991400033354,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p05,0.57036991400033354,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p95,0.57036991400033354,G0067,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.92200096883402216,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,0.071809540194330931,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.96625423903079821,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.95323731126293831,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.92200096883402216,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.76287755013379466,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.12371455863765939,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.96917622718078722,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,observed,-0.92200096883402216,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_median,0.0087708783276662736,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p05,-0.29588237055283939,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.29815241373453816,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.92200096883402216,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.12059230696844432,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.011173072450914678,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.34565091774557655,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,observed,0.88968110632018549,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_median,0.88968110632018549,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p05,0.88968110632018549,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p95,0.88968110632018549,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,observed,0.74360685407516902,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_median,0.74360685407516902,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p05,0.74360685407516902,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p95,0.74360685407516913,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_median,0.54841116895906106,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p05,0.54841116895906106,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p95,0.54841116895906106,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_median,0.55293651198333094,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p05,0.55293651198333094,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p95,0.55293651198333094,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_median,0.57036991400033354,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p05,0.57036991400033354,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p95,0.57036991400033354,G0068,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.5704536042794498,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,-0.01350864657187064,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.8012927774964137,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.82022605978685026,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.5704536042794498,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.6124019469763563,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.12011548358201904,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.82125403778849748,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,observed,-0.5704536042794498,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_median,-0.00012377942180727847,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p05,-0.26459789414702223,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.24240972662841601,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.5704536042794498,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.10402726740800027,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.011050681430017039,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.30315751086481241,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,observed,0.59321340849821658,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_median,0.59321340849821658,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p05,0.59321340849821658,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p95,0.59321340849821669,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,observed,0.57752972135083458,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_median,0.57752972135083458,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p05,0.57752972135083458,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p95,0.57752972135083458,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_median,0.54841116895906106,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p05,0.54841116895906106,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p95,0.54841116895906106,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_median,0.55293651198333094,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p05,0.55293651198333094,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p95,0.55293651198333094,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_median,0.57036991400033354,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p05,0.57036991400033354,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p95,0.57036991400033354,G0069,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.057551456124977175,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,-0.0071916327337452285,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.065387276516870346,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.063086285047521576,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.057551456124977175,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.045300862654955587,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.0031520874217917062,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.088118323707932641,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,observed,-0.057551456124977175,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_median,-0.0027295390414276812,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p05,-0.36141391351771712,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.33823991080626992,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.057551456124977175,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.15693367279507148,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.014371323317942017,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.42382380596862052,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,observed,0.61265695017176458,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_median,0.61265695017176458,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p05,0.61265695017176447,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p95,0.61265695017176469,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,observed,0.63559034517947266,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_median,0.63559034517947266,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p05,0.63559034517947266,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p95,0.63559034517947277,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_median,0.54841116895906106,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p05,0.54841116895906106,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p95,0.54841116895906106,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_median,0.55293651198333094,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p05,0.55293651198333094,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p95,0.55293651198333094,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_median,0.57036991400033354,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p05,0.57036991400033354,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p95,0.57036991400033354,G0070,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.58332348622323948,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,0.1108979006576863,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.83884298257621637,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.72748902946421923,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.58332348622323948,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.58892223983183134,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.087350245695605483,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.83884298257621626,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,observed,-0.58332348622323948,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_median,-0.0048161111777351101,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p05,-0.31946657925913402,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.30401331632745654,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.58332348622323948,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.12867880480758151,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.012665967767744372,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.36604366897221913,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,observed,0.63383311912871898,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_median,0.63383311912871898,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p05,0.63383311912871898,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_radial_template,control_p95,0.63383311912871898,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,observed,0.91555667271796759,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_median,0.91555667271796759,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p05,0.91555667271796759,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,random_phase_surrogate_residual,control_p95,0.9155566727179677,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_median,0.54841116895906106,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p05,0.54841116895906106,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_exponential_reference,control_p95,0.54841116895906106,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_median,0.55293651198333094,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p05,0.55293651198333094,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_linear_reference,control_p95,0.55293651198333094,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_median,0.57036991400033354,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p05,0.57036991400033354,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
spectral_controls,spectral_control_76,smooth_profile_quadratic_reference,control_p95,0.57036991400033354,G0071,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.64445319914112176,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,0.15059785261421116,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.86039599501325292,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.76783692894197386,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.64445319914112176,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.65055515593836377,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.10859626840168876,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.86039599501325292,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,observed,-0.64445319914112176,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_median,0.0032865790869924198,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p05,-0.45485650493817265,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank,control_p95,0.44153050562259027,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,observed,0.64445319914112176,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_median,0.21007516234293455,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p05,0.019531189543971497,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,shuffle_surrogate_partial_rank_absolute,control_p95,0.52087078341309956,G0072,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,observed,-0.49376695001923698,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_median,0.067836053052503925,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p05,-0.70159445131638343,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank,control_p95,0.61755339717534774,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,observed,0.49376695001923698,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_median,0.51159338377998165,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p05,0.066263774431845737,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
partial_rank_controls,partial_rank_134,circular_shift_control_partial_rank_absolute,control_p95,0.70159445131638343,G0073,per_galaxy_summary,Lightweight plot-ready branch-labeled summary
